0,0
0.00016134,6.3855e-48
0.00032268,5.02e-41
0.00048401,4.6e-38
0.00064535,-8.2535e-34
0.00080669,-6.523e-31
0.00096803,4.258e-28
0.0011294,5.3079e-26
0.0012907,2.1151e-24
0.001452,4.2801e-23
0.0016134,5.3776e-22
0.0017747,4.7183e-21
0.0019361,3.1247e-20
0.0020974,1.65e-19
0.0022587,7.2351e-19
0.0024201,2.7169e-18
0.0025814,8.9508e-18
0.0027427,2.6369e-17
0.0029041,7.0551e-17
0.0030654,1.7362e-16
0.0032268,3.9718e-16
0.0033881,8.5204e-16
0.0035494,1.7268e-15
0.0037108,3.3272e-15
0.0038721,6.128e-15
0.0040335,1.0839e-14
0.0041948,1.8486e-14
0.0043561,3.0507e-14
0.0045175,4.8866e-14
0.0046788,7.6181e-14
0.0048401,1.1587e-13
0.0050015,1.7231e-13
0.0051628,2.51e-13
0.0053242,3.588e-13
0.0054855,5.0407e-13
0.0056468,6.9697e-13
0.0058082,9.4972e-13
0.0059695,1.2769e-12
0.0061308,1.696e-12
0.0062922,2.2276e-12
0.0064535,2.8966e-12
0.0066149,3.7325e-12
0.0067762,4.771e-12
0.0069375,6.0553e-12
0.0070989,7.6379e-12
0.0072602,9.5827e-12
0.0074216,1.1968e-11
0.0075829,1.489e-11
0.0077442,1.8465e-11
0.0079056,2.2837e-11
0.0080669,2.8179e-11
0.0082282,3.4699e-11
0.0083896,4.265e-11
0.0085509,5.2331e-11
0.0087123,6.4098e-11
0.0088736,7.8371e-11
0.0090349,9.564e-11
0.0091963,1.1648e-10
0.0093576,1.4155e-10
0.0095189,1.7161e-10
0.0096803,2.0755e-10
0.0098416,2.5035e-10
0.010003,3.0115e-10
0.010164,3.6122e-10
0.010326,4.32e-10
0.010487,5.1511e-10
0.010648,6.1234e-10
0.01081,7.2569e-10
0.010971,8.5739e-10
0.011132,1.0099e-09
0.011294,1.1859e-09
0.011455,1.3883e-09
0.011616,1.6205e-09
0.011778,1.8859e-09
0.011939,2.1885e-09
0.0121,2.5324e-09
0.012262,2.9222e-09
0.012423,3.3628e-09
0.012584,3.8597e-09
0.012746,4.4186e-09
0.012907,5.0458e-09
0.013068,5.7481e-09
0.01323,6.5327e-09
0.013391,7.4076e-09
0.013552,8.3812e-09
0.013714,9.4627e-09
0.013875,1.0662e-08
0.014036,1.1989e-08
0.014198,1.3457e-08
0.014359,1.5076e-08
0.01452,1.686e-08
0.014682,1.8823e-08
0.014843,2.0981e-08
0.015004,2.3349e-08
0.015166,2.5944e-08
0.015327,2.8786e-08
0.015488,3.1894e-08
0.01565,3.5289e-08
0.015811,3.8994e-08
0.015972,4.3032e-08
0.016134,4.7428e-08
0.016295,5.221e-08
0.016456,5.7406e-08
0.016618,6.3045e-08
0.016779,6.916e-08
0.016941,7.5784e-08
0.017102,8.2953e-08
0.017263,9.0703e-08
0.017425,9.9075e-08
0.017586,1.0811e-07
0.017747,1.1785e-07
0.017909,1.2834e-07
0.01807,1.3963e-07
0.018231,1.5176e-07
0.018393,1.648e-07
0.018554,1.788e-07
0.018715,1.938e-07
0.018877,2.0988e-07
0.019038,2.271e-07
0.019199,2.4552e-07
0.019361,2.6521e-07
0.019522,2.8623e-07
0.019683,3.0868e-07
0.019845,3.3262e-07
0.020006,3.5813e-07
0.020167,3.8531e-07
0.020329,4.1424e-07
0.02049,4.4501e-07
0.020651,4.7771e-07
0.020813,5.1246e-07
0.020974,5.4934e-07
0.021135,5.8848e-07
0.021297,6.2998e-07
0.021458,6.7395e-07
0.021619,7.2053e-07
0.021781,7.6982e-07
0.021942,8.2197e-07
0.022103,8.7711e-07
0.022265,9.3537e-07
0.022426,9.969e-07
0.022587,1.0618e-06
0.022749,1.1304e-06
0.02291,1.2026e-06
0.023071,1.2787e-06
0.023233,1.3589e-06
0.023394,1.4433e-06
0.023555,1.5321e-06
0.023717,1.6255e-06
0.023878,1.7236e-06
0.024039,1.8267e-06
0.024201,1.935e-06
0.024362,2.0486e-06
0.024523,2.1678e-06
0.024685,2.2927e-06
0.024846,2.4236e-06
0.025007,2.5608e-06
0.025169,2.7043e-06
0.02533,2.8545e-06
0.025491,3.0116e-06
0.025653,3.1758e-06
0.025814,3.3474e-06
0.025975,3.5266e-06
0.026137,3.7136e-06
0.026298,3.9088e-06
0.026459,4.1124e-06
0.026621,4.3246e-06
0.026782,4.5457e-06
0.026943,4.776e-06
0.027105,5.0157e-06
0.027266,5.2652e-06
0.027427,5.5247e-06
0.027589,5.7945e-06
0.02775,6.0749e-06
0.027911,6.3662e-06
0.028073,6.6686e-06
0.028234,6.9826e-06
0.028396,7.3083e-06
0.028557,7.6461e-06
0.028718,7.9963e-06
0.02888,8.3592e-06
0.029041,8.7351e-06
0.029202,9.1244e-06
0.029364,9.5273e-06
0.029525,9.9442e-06
0.029686,1.0375e-05
0.029848,1.0821e-05
0.030009,1.1282e-05
0.03017,1.1758e-05
0.030332,1.225e-05
0.030493,1.2757e-05
0.030654,1.3281e-05
0.030816,1.3821e-05
0.030977,1.4379e-05
0.031138,1.4953e-05
0.0313,1.5546e-05
0.031461,1.6156e-05
0.031622,1.6785e-05
0.031784,1.7432e-05
0.031945,1.8098e-05
0.032106,1.8784e-05
0.032268,1.9489e-05
0.032429,2.0214e-05
0.03259,2.096e-05
0.032752,2.1726e-05
0.032913,2.2513e-05
0.033074,2.3322e-05
0.033236,2.4152e-05
0.033397,2.5005e-05
0.033558,2.5879e-05
0.03372,2.6777e-05
0.033881,2.7698e-05
0.034042,2.8642e-05
0.034204,2.9609e-05
0.034365,3.0601e-05
0.034526,3.1617e-05
0.034688,3.2658e-05
0.034849,3.3724e-05
0.03501,3.4816e-05
0.035172,3.5933e-05
0.035333,3.7076e-05
0.035494,3.8246e-05
0.035656,3.9442e-05
0.035817,4.0665e-05
0.035978,4.1916e-05
0.03614,4.3194e-05
0.036301,4.45e-05
0.036462,4.5834e-05
0.036624,4.7197e-05
0.036785,4.8589e-05
0.036946,5.001e-05
0.037108,5.1461e-05
0.037269,5.2941e-05
0.03743,5.4451e-05
0.037592,5.5992e-05
0.037753,5.7564e-05
0.037914,5.9166e-05
0.038076,6.08e-05
0.038237,6.2465e-05
0.038398,6.4162e-05
0.03856,6.5891e-05
0.038721,6.7652e-05
0.038882,6.9446e-05
0.039044,7.1273e-05
0.039205,7.3133e-05
0.039366,7.5027e-05
0.039528,7.6954e-05
0.039689,7.8915e-05
0.039851,8.0911e-05
0.040012,8.2941e-05
0.040173,8.5005e-05
0.040335,8.7105e-05
0.040496,8.9239e-05
0.040657,9.1409e-05
0.040819,9.3615e-05
0.04098,9.5857e-05
0.041141,9.8135e-05
0.041303,0.00010045
0.041464,0.0001028
0.041625,0.00010519
0.041787,0.00010761
0.041948,0.00011007
0.042109,0.00011257
0.042271,0.00011511
0.042432,0.00011769
0.042593,0.0001203
0.042755,0.00012295
0.042916,0.00012564
0.043077,0.00012837
0.043239,0.00013113
0.0434,0.00013394
0.043561,0.00013679
0.043723,0.00013967
0.043884,0.0001426
0.044045,0.00014556
0.044207,0.00014856
0.044368,0.00015161
0.044529,0.00015469
0.044691,0.00015782
0.044852,0.00016098
0.045013,0.00016419
0.045175,0.00016744
0.045336,0.00017073
0.045497,0.00017406
0.045659,0.00017743
0.04582,0.00018084
0.045981,0.0001843
0.046143,0.00018779
0.046304,0.00019133
0.046465,0.00019491
0.046627,0.00019853
0.046788,0.0002022
0.046949,0.0002059
0.047111,0.00020965
0.047272,0.00021345
0.047433,0.00021728
0.047595,0.00022116
0.047756,0.00022508
0.047917,0.00022905
0.048079,0.00023306
0.04824,0.00023711
0.048401,0.0002412
0.048563,0.00024534
0.048724,0.00024952
0.048885,0.00025375
0.049047,0.00025802
0.049208,0.00026233
0.049369,0.00026669
0.049531,0.00027109
0.049692,0.00027554
0.049853,0.00028003
0.050015,0.00028457
0.050176,0.00028915
0.050337,0.00029377
0.050499,0.00029844
0.05066,0.00030315
0.050822,0.00030791
0.050983,0.00031272
0.051144,0.00031757
0.051306,0.00032246
0.051467,0.0003274
0.051628,0.00033238
0.05179,0.00033741
0.051951,0.00034249
0.052112,0.00034761
0.052274,0.00035277
0.052435,0.00035798
0.052596,0.00036324
0.052758,0.00036854
0.052919,0.00037389
0.05308,0.00037928
0.053242,0.00038472
0.053403,0.00039021
0.053564,0.00039574
0.053726,0.00040131
0.053887,0.00040694
0.054048,0.0004126
0.05421,0.00041832
0.054371,0.00042408
0.054532,0.00042989
0.054694,0.00043574
0.054855,0.00044164
0.055016,0.00044758
0.055178,0.00045357
0.055339,0.00045961
0.0555,0.00046569
0.055662,0.00047182
0.055823,0.000478
0.055984,0.00048422
0.056146,0.00049049
0.056307,0.0004968
0.056468,0.00050316
0.05663,0.00050957
0.056791,0.00051602
0.056952,0.00052252
0.057114,0.00052907
0.057275,0.00053566
0.057436,0.0005423
0.057598,0.00054899
0.057759,0.00055572
0.05792,0.0005625
0.058082,0.00056932
0.058243,0.00057619
0.058404,0.00058311
0.058566,0.00059007
0.058727,0.00059708
0.058888,0.00060414
0.05905,0.00061124
0.059211,0.00061839
0.059372,0.00062559
0.059534,0.00063283
0.059695,0.00064012
0.059856,0.00064745
0.060018,0.00065484
0.060179,0.00066226
0.06034,0.00066974
0.060502,0.00067726
0.060663,0.00068483
0.060824,0.00069244
0.060986,0.0007001
0.061147,0.00070781
0.061308,0.00071556
0.06147,0.00072336
0.061631,0.0007312
0.061792,0.00073909
0.061954,0.00074703
0.062115,0.00075501
0.062277,0.00076304
0.062438,0.00077112
0.062599,0.00077924
0.062761,0.00078741
0.062922,0.00079562
0.063083,0.00080388
0.063245,0.00081219
0.063406,0.00082054
0.063567,0.00082894
0.063729,0.00083738
0.06389,0.00084587
0.064051,0.00085441
0.064213,0.00086299
0.064374,0.00087162
0.064535,0.0008803
0.064697,0.00088902
0.064858,0.00089778
0.065019,0.00090659
0.065181,0.00091545
0.065342,0.00092435
0.065503,0.0009333
0.065665,0.00094229
0.065826,0.00095133
0.065987,0.00096042
0.066149,0.00096955
0.06631,0.00097873
0.066471,0.00098795
0.066633,0.00099722
0.066794,0.0010065
0.066955,0.0010159
0.067117,0.0010253
0.067278,0.0010347
0.067439,0.0010442
0.067601,0.0010538
0.067762,0.0010634
0.067923,0.001073
0.068085,0.0010827
0.068246,0.0010924
0.068407,0.0011021
0.068569,0.0011119
0.06873,0.0011218
0.068891,0.0011317
0.069053,0.0011416
0.069214,0.0011516
0.069375,0.0011617
0.069537,0.0011717
0.069698,0.0011819
0.069859,0.001192
0.070021,0.0012022
0.070182,0.0012125
0.070343,0.0012228
0.070505,0.0012331
0.070666,0.0012435
0.070827,0.001254
0.070989,0.0012644
0.07115,0.001275
0.071311,0.0012855
0.071473,0.0012961
0.071634,0.0013068
0.071795,0.0013175
0.071957,0.0013282
0.072118,0.001339
0.072279,0.0013499
0.072441,0.0013607
0.072602,0.0013716
0.072763,0.0013826
0.072925,0.0013936
0.073086,0.0014047
0.073248,0.0014158
0.073409,0.0014269
0.07357,0.0014381
0.073732,0.0014493
0.073893,0.0014606
0.074054,0.0014719
0.074216,0.0014832
0.074377,0.0014946
0.074538,0.001506
0.0747,0.0015175
0.074861,0.0015291
0.075022,0.0015406
0.075184,0.0015522
0.075345,0.0015639
0.075506,0.0015756
0.075668,0.0015873
0.075829,0.0015991
0.07599,0.0016109
0.076152,0.0016228
0.076313,0.0016347
0.076474,0.0016466
0.076636,0.0016586
0.076797,0.0016707
0.076958,0.0016828
0.07712,0.0016949
0.077281,0.001707
0.077442,0.0017192
0.077604,0.0017315
0.077765,0.0017438
0.077926,0.0017561
0.078088,0.0017685
0.078249,0.0017808
0.07841,0.001793
0.078572,0.0018051
0.078733,0.0018171
0.078894,0.0018291
0.079056,0.001841
0.079217,0.0018528
0.079378,0.0018645
0.07954,0.0018762
0.079701,0.0018878
0.079862,0.0018994
0.080024,0.0019109
0.080185,0.0019223
0.080346,0.0019337
0.080508,0.001945
0.080669,0.0019562
0.08083,0.0019674
0.080992,0.0019785
0.081153,0.0019896
0.081314,0.0020006
0.081476,0.0020116
0.081637,0.0020225
0.081798,0.0020334
0.08196,0.0020442
0.082121,0.002055
0.082282,0.0020657
0.082444,0.0020764
0.082605,0.0020871
0.082766,0.0020977
0.082928,0.0021082
0.083089,0.0021188
0.08325,0.0021293
0.083412,0.0021397
0.083573,0.0021501
0.083734,0.0021605
0.083896,0.0021708
0.084057,0.0021812
0.084218,0.0021914
0.08438,0.0022017
0.084541,0.0022119
0.084703,0.0022221
0.084864,0.0022322
0.085025,0.0022423
0.085187,0.0022524
0.085348,0.0022625
0.085509,0.0022725
0.085671,0.0022825
0.085832,0.0022925
0.085993,0.0023025
0.086155,0.0023124
0.086316,0.0023223
0.086477,0.0023322
0.086639,0.002342
0.0868,0.0023519
0.086961,0.0023617
0.087123,0.0023714
0.087284,0.0023812
0.087445,0.0023909
0.087607,0.0024006
0.087768,0.0024103
0.087929,0.00242
0.088091,0.0024296
0.088252,0.0024393
0.088413,0.0024489
0.088575,0.0024584
0.088736,0.002468
0.088897,0.0024775
0.089059,0.0024871
0.08922,0.0024965
0.089381,0.002506
0.089543,0.0025155
0.089704,0.0025249
0.089865,0.0025343
0.090027,0.0025437
0.090188,0.0025531
0.090349,0.0025625
0.090511,0.0025718
0.090672,0.0025811
0.090833,0.0025904
0.090995,0.0025997
0.091156,0.002609
0.091317,0.0026182
0.091479,0.0026274
0.09164,0.0026366
0.091801,0.0026458
0.091963,0.002655
0.092124,0.0026642
0.092285,0.0026733
0.092447,0.0026824
0.092608,0.0026915
0.092769,0.0027006
0.092931,0.0027097
0.093092,0.0027187
0.093253,0.0027278
0.093415,0.0027368
0.093576,0.0027458
0.093737,0.0027547
0.093899,0.0027637
0.09406,0.0027727
0.094221,0.0027816
0.094383,0.0027905
0.094544,0.0027994
0.094705,0.0028083
0.094867,0.0028171
0.095028,0.002826
0.095189,0.0028348
0.095351,0.0028436
0.095512,0.0028524
0.095673,0.0028612
0.095835,0.00287
0.095996,0.0028787
0.096158,0.0028874
0.096319,0.0028962
0.09648,0.0029049
0.096642,0.0029135
0.096803,0.0029222
0.096964,0.0029309
0.097126,0.0029395
0.097287,0.0029481
0.097448,0.0029567
0.09761,0.0029653
0.097771,0.0029739
0.097932,0.0029824
0.098094,0.002991
0.098255,0.0029995
0.098416,0.003008
0.098578,0.0030165
0.098739,0.003025
0.0989,0.0030334
0.099062,0.0030419
0.099223,0.0030503
0.099384,0.0030587
0.099546,0.0030671
0.099707,0.0030755
0.099868,0.0030838
0.10003,0.0030922
0.10019,0.0031005
0.10035,0.0031088
0.10051,0.0031171
0.10067,0.0031254
0.10084,0.0031337
0.101,0.003142
0.10116,0.0031502
0.10132,0.0031584
0.10148,0.0031666
0.10164,0.0031748
0.1018,0.003183
0.10197,0.0031912
0.10213,0.0031993
0.10229,0.0032074
0.10245,0.0032156
0.10261,0.0032237
0.10277,0.0032317
0.10293,0.0032398
0.1031,0.0032479
0.10326,0.0032559
0.10342,0.0032639
0.10358,0.0032719
0.10374,0.0032799
0.1039,0.0032879
0.10406,0.0032959
0.10422,0.0033038
0.10439,0.0033118
0.10455,0.0033197
0.10471,0.0033276
0.10487,0.0033355
0.10503,0.0033433
0.10519,0.0033512
0.10535,0.003359
0.10552,0.0033669
0.10568,0.0033747
0.10584,0.0033825
0.106,0.0033902
0.10616,0.003398
0.10632,0.0034058
0.10648,0.0034135
0.10664,0.0034212
0.10681,0.0034289
0.10697,0.0034366
0.10713,0.0034443
0.10729,0.003452
0.10745,0.0034596
0.10761,0.0034672
0.10777,0.0034748
0.10794,0.0034824
0.1081,0.00349
0.10826,0.0034976
0.10842,0.0035052
0.10858,0.0035127
0.10874,0.0035202
0.1089,0.0035277
0.10906,0.0035352
0.10923,0.0035427
0.10939,0.0035502
0.10955,0.0035576
0.10971,0.0035651
0.10987,0.0035725
0.11003,0.0035799
0.11019,0.0035873
0.11036,0.0035947
0.11052,0.003602
0.11068,0.0036094
0.11084,0.0036167
0.111,0.003624
0.11116,0.0036313
0.11132,0.0036386
0.11148,0.0036459
0.11165,0.0036532
0.11181,0.0036604
0.11197,0.0036677
0.11213,0.0036749
0.11229,0.0036821
0.11245,0.0036893
0.11261,0.0036964
0.11278,0.0037036
0.11294,0.0037107
0.1131,0.0037179
0.11326,0.003725
0.11342,0.0037321
0.11358,0.0037392
0.11374,0.0037463
0.1139,0.0037533
0.11407,0.0037604
0.11423,0.0037674
0.11439,0.0037744
0.11455,0.0037814
0.11471,0.0037884
0.11487,0.0037954
0.11503,0.0038023
0.1152,0.0038093
0.11536,0.0038162
0.11552,0.0038231
0.11568,0.00383
0.11584,0.0038369
0.116,0.0038438
0.11616,0.0038507
0.11632,0.0038575
0.11649,0.0038644
0.11665,0.0038712
0.11681,0.003878
0.11697,0.0038848
0.11713,0.0038916
0.11729,0.0038983
0.11745,0.0039051
0.11762,0.0039118
0.11778,0.0039185
0.11794,0.0039252
0.1181,0.0039319
0.11826,0.0039386
0.11842,0.0039453
0.11858,0.0039519
0.11874,0.0039586
0.11891,0.0039652
0.11907,0.0039718
0.11923,0.0039784
0.11939,0.003985
0.11955,0.0039916
0.11971,0.0039982
0.11987,0.0040047
0.12004,0.0040112
0.1202,0.0040178
0.12036,0.0040243
0.12052,0.0040308
0.12068,0.0040372
0.12084,0.0040437
0.121,0.0040502
0.12116,0.0040566
0.12133,0.004063
0.12149,0.0040694
0.12165,0.0040758
0.12181,0.0040822
0.12197,0.0040886
0.12213,0.004095
0.12229,0.0041013
0.12246,0.0041076
0.12262,0.004114
0.12278,0.0041203
0.12294,0.0041266
0.1231,0.0041328
0.12326,0.0041391
0.12342,0.0041454
0.12358,0.0041516
0.12375,0.0041578
0.12391,0.0041641
0.12407,0.0041703
0.12423,0.0041765
0.12439,0.0041826
0.12455,0.0041888
0.12471,0.004195
0.12488,0.0042011
0.12504,0.0042072
0.1252,0.0042133
0.12536,0.0042194
0.12552,0.0042255
0.12568,0.0042316
0.12584,0.0042377
0.12601,0.0042437
0.12617,0.0042498
0.12633,0.0042558
0.12649,0.0042618
0.12665,0.0042678
0.12681,0.0042738
0.12697,0.0042798
0.12713,0.0042857
0.1273,0.0042917
0.12746,0.0042976
0.12762,0.0043036
0.12778,0.0043095
0.12794,0.0043154
0.1281,0.0043213
0.12826,0.0043271
0.12843,0.004333
0.12859,0.0043389
0.12875,0.0043447
0.12891,0.0043505
0.12907,0.0043564
0.12923,0.0043622
0.12939,0.004368
0.12955,0.0043737
0.12972,0.0043795
0.12988,0.0043853
0.13004,0.004391
0.1302,0.0043968
0.13036,0.0044025
0.13052,0.0044082
0.13068,0.0044139
0.13085,0.0044196
0.13101,0.0044253
0.13117,0.0044309
0.13133,0.0044366
0.13149,0.0044422
0.13165,0.0044478
0.13181,0.0044535
0.13197,0.0044591
0.13214,0.0044646
0.1323,0.0044702
0.13246,0.0044758
0.13262,0.0044814
0.13278,0.0044869
0.13294,0.0044924
0.1331,0.004498
0.13327,0.0045035
0.13343,0.004509
0.13359,0.0045145
0.13375,0.00452
0.13391,0.0045254
0.13407,0.0045309
0.13423,0.0045363
0.13439,0.0045418
0.13456,0.0045472
0.13472,0.0045526
0.13488,0.004558
0.13504,0.0045634
0.1352,0.0045688
0.13536,0.0045741
0.13552,0.0045795
0.13569,0.0045848
0.13585,0.0045902
0.13601,0.0045955
0.13617,0.0046008
0.13633,0.0046061
0.13649,0.0046114
0.13665,0.0046167
0.13681,0.0046219
0.13698,0.0046272
0.13714,0.0046324
0.1373,0.0046377
0.13746,0.0046429
0.13762,0.0046481
0.13778,0.0046533
0.13794,0.0046585
0.13811,0.0046637
