0.059484,0.041847,0.00011826
0.066658,0.04268,0.00051868
0.070321,0.062307,0.00044797
0.07156,0.080018,0.00022236
0.068704,0.094689,2.1976e-05
0.078246,0.099994,0.00064959
0.06997,0.11322,0.0001526
0.061653,0.12918,1.5124e-05
0.071898,0.1326,0.00033979
0.066153,0.14443,0.00016789
0.065192,0.15895,0.00031806
0.057202,0.17782,0.00029218
