0.040712,0.0407,0.0027421
0.047886,0.041532,0.012216
0.051549,0.061159,0.010574
0.052788,0.078871,0.0051241
0.049932,0.093541,0.00045299
0.059474,0.098847,0.015443
0.051198,0.11207,0.0036064
0.042881,0.12803,0.00027032
0.053127,0.13146,0.0080927
0.047381,0.14328,0.0039921
0.04642,0.1578,0.0073685
0.03843,0.17667,0.0054793
