0.040712,0.0407,0.013398
0.047886,0.041532,0.059426
0.051549,0.061159,0.051201
0.052788,0.078871,0.024763
0.049932,0.093541,0.0021997
0.059474,0.098847,0.074533
0.051198,0.11207,0.017414
0.042881,0.12803,0.0013109
0.053127,0.13146,0.039098
0.047381,0.14328,0.019308
0.04642,0.1578,0.035673
0.03843,0.17667,0.026554
