0.053393,0.041934,1.1193e-06
0.060567,0.042766,5.5387e-05
0.064231,0.062393,3.7837e-05
0.06547,0.080105,8.4028e-06
0.062613,0.094775,7.6176e-08
0.072155,0.10008,3.1049e-05
0.06388,0.1133,7.7377e-06
0.055563,0.12926,1.1175e-07
0.065808,0.13269,1.5659e-05
0.060063,0.14452,7.5515e-06
0.059101,0.15904,5.6592e-05
0.051111,0.1779,0.00011474
