0.12691,0.64416,0.12691,0.64416,1.8215e-06
0.14121,0.59294,0.14121,0.59294,3.3156e-06
0.17421,0.61845,0.17421,0.61845,8.5809e-07
0.21064,0.6074,0.21064,0.6074,4.7965e-07
0.23978,0.59636,0.23978,0.59636,3.9862e-07
0.19943,0.56355,0.19943,0.56355,2.3703e-06
0.2284,0.52326,0.2284,0.52326,3.7602e-06
0.26468,0.48661,0.26468,0.48661,5.8885e-06
0.3376,0.47181,0.3376,0.47181,5.1569e-06
0.33779,0.50471,0.33779,0.50471,1.6401e-06
0.29429,0.55601,0.29429,0.55601,7.2872e-07
0.34194,0.5888,0.34194,0.5888,1.4307e-07
0.35267,0.55221,0.35267,0.55221,3.5706e-07
0.40704,0.48626,0.40704,0.48626,2.3606e-06
0.44358,0.49349,0.44358,0.49349,1.7262e-06
0.45844,0.53733,0.45844,0.53733,4.2955e-07
0.4441,0.58124,0.4441,0.58124,1.9464e-07
0.40781,0.61789,0.40781,0.61789,9.4682e-08
0.36064,0.66554,0.36064,0.66554,3.6531e-08
0.28751,0.64378,0.28751,0.64378,7.4918e-08
0.25481,0.66945,0.25481,0.66945,4.6812e-08
0.20371,0.66957,0.20371,0.66957,1.7373e-07
0.2185,0.70244,0.2185,0.70244,5.8108e-08
0.17842,0.71351,0.17842,0.71351,1.7377e-07
0.13842,0.7392,0.13842,0.7392,4.5075e-07
0.14226,0.7721,0.14226,0.7721,2.481e-07
0.20783,0.75,0.20783,0.75,4.2128e-08
0.25878,0.72428,0.25878,0.72428,1.0731e-08
0.32436,0.70219,0.32436,0.70219,1.4276e-08
0.32457,0.73875,0.32457,0.73875,6.3031e-09
0.27719,0.74983,0.27719,0.74983,4.3456e-09
0.21896,0.77923,0.21896,0.77923,1.9675e-08
0.21185,0.81215,0.21185,0.81215,2.3849e-08
0.13904,0.84523,0.13904,0.84523,1.4495e-07
0.1174,0.88916,0.1174,0.88916,1.0987e-07
0.11766,0.93304,0.11766,0.93304,4.986e-08
0.1179,0.97326,0.1179,0.97326,2.6314e-08
0.12904,1.0061,0.12904,1.0061,1.0761e-08
0.14014,1.0317,0.14014,1.0317,2.9868e-09
0.059883,1.0392,0.059883,1.0392,2.4329e-08
0.060098,1.0758,0.060098,1.0758,8.5481e-09
0.060422,1.1306,0.060422,1.1306,4.6869e-09
0.028174,1.2331,0.028174,1.2331,7.7798e-09
0.021111,1.2733,0.021111,1.2733,1.2811e-08
0.010441,1.3209,0.010441,1.3209,7.0983e-08
0.028993,1.372,0.028993,1.372,4.7625e-07
0.07625,1.339,0.07625,1.339,2.2313e-07
0.054156,1.3061,0.054156,1.3061,5.6645e-08
0.097439,1.2183,0.097439,1.2183,1.6194e-08
0.10044,1.1086,0.10044,1.1086,3.0801e-09
0.14774,1.0829,0.14774,1.0829,2.1292e-09
0.22792,1.0607,0.22792,1.0607,5.7019e-10
0.19494,1.0389,0.19494,1.0389,8.7478e-10
0.17282,1.0024,0.17282,1.0024,1.9056e-09
0.1726,0.96581,0.1726,0.96581,5.974e-09
0.20148,0.9109,0.20148,0.9109,9.2975e-09
0.20122,0.86702,0.20122,0.86702,1.8258e-08
0.26656,0.8047,0.26656,0.8047,3.5997e-09
0.27042,0.84126,0.27042,0.84126,2.5424e-09
0.29969,0.85216,0.29969,0.85216,9.4375e-10
0.28168,0.89242,0.28168,0.89242,1.3676e-09
0.28556,0.93263,0.28556,0.93263,7.0173e-10
0.27476,0.95825,0.27476,0.95825,8.985e-10
0.30448,1.0459,0.30448,1.0459,1.5667e-09
0.2755,1.0826,0.2755,1.0826,1.5007e-09
0.25735,1.1009,0.25735,1.1009,1.2973e-09
0.21731,1.1193,0.21731,1.1193,1.3492e-09
0.20299,1.1668,0.20299,1.1668,3.2364e-09
0.21783,1.207,0.21783,1.207,5.0797e-09
0.19979,1.2436,0.19979,1.2436,1.3786e-08
0.20733,1.2838,0.20733,1.2838,2.6656e-08
0.21137,1.3496,0.21137,1.3496,7.9069e-08
0.15687,1.3936,0.15687,1.3936,4.2158e-07
0.17532,1.4265,0.17532,1.4265,6.7914e-07
0.23381,1.441,0.23381,1.441,7.1194e-07
0.29216,1.4335,0.29216,1.4335,3.3329e-07
0.248,1.3715,0.248,1.3715,1.0992e-07
0.25137,1.3239,0.25137,1.3239,2.5292e-08
0.2548,1.2874,0.2548,1.2874,1.3217e-08
0.29871,1.3055,0.29871,1.3055,3.2417e-08
0.33487,1.247,0.33487,1.247,2.4213e-08
0.27964,1.1667,0.27964,1.1667,5.9947e-09
0.39275,1.1591,0.39275,1.1591,3.3616e-08
0.44009,1.1407,0.44009,1.1407,5.6465e-08
0.41435,1.1078,0.41435,1.1078,1.4185e-08
0.43597,1.0602,0.43597,1.0602,1.1474e-08
0.43582,1.0346,0.43582,1.0346,5.4394e-09
0.46124,1.0126,0.46124,1.0126,9.4771e-09
0.49031,0.99064,0.49031,0.99064,1.608e-08
0.42468,1.0018,0.42468,1.0018,2.621e-09
0.32964,0.98006,0.32964,0.98006,8.3513e-10
0.32932,0.92521,0.32932,0.92521,5.0616e-10
0.36202,0.89954,0.36202,0.89954,1.0831e-09
0.34355,0.86302,0.34355,0.86302,1.1786e-09
0.33952,0.79722,0.33952,0.79722,2.8324e-09
0.41263,0.81532,0.41263,0.81532,6.4404e-09
0.44889,0.77501,0.44889,0.77501,1.9581e-08
0.51053,0.70539,0.51053,0.70539,6.1528e-08
0.52962,0.84794,0.52962,0.84794,2.6979e-08
0.48979,0.90289,0.48979,0.90289,1.1773e-08
0.4169,0.92134,0.4169,0.92134,2.7793e-09
0.53383,0.943,0.53383,0.943,3.2403e-08
0.5307,1.0308,0.5307,1.0308,7.2019e-08
0.49472,1.1186,0.49472,1.1186,8.5945e-08
0.54592,1.1368,0.54592,1.1368,1.9118e-07
0.48471,1.2795,0.48471,1.2795,3.0703e-07
0.38258,1.2907,0.38258,1.2907,8.0842e-08
0.36474,1.3602,0.36474,1.3602,1.4732e-07
0.36549,1.4882,0.36549,1.4882,6.7468e-07
0.38035,1.532,0.38035,1.532,1.6228e-06
0.32205,1.5505,0.32205,1.5505,2.2063e-06
0.57093,1.6632,0.57093,1.6632,7.2135e-06
0.6625,1.7178,0.6625,1.7178,2.1417e-05
0.73213,1.7652,0.73213,1.7652,5.4369e-05
0.91084,1.7392,0.91084,1.7392,0.00016039
0.81546,1.659,0.81546,1.659,5.8239e-05
0.60721,1.6266,0.60721,1.6266,7.248e-06
0.64695,1.557,0.64695,1.557,6.5722e-06
0.69054,1.5203,0.69054,1.5203,8.4567e-06
0.62115,1.5132,0.62115,1.5132,2.1985e-06
0.46387,1.4587,0.46387,1.4587,7.1893e-07
0.55132,1.4329,0.55132,1.4329,1.1218e-06
0.48514,1.3526,0.48514,1.3526,3.6672e-07
0.66415,1.3778,0.66415,1.3778,2.2226e-06
0.7005,1.3521,0.7005,1.3521,2.0532e-06
0.7927,1.5128,0.7927,1.5128,2.2995e-05
0.86201,1.5053,0.86201,1.5053,6.8337e-05
0.88078,1.593,0.88078,1.593,0.000116
0.90516,1.3955,0.90516,1.3955,5.7013e-05
0.98162,1.3624,0.98162,1.3624,0.0001013
1.0467,1.2599,1.0467,1.2599,0.00013788
0.92627,1.2602,0.92627,1.2602,6.2204e-05
0.84702,1.4395,0.84702,1.4395,3.551e-05
0.76992,1.3629,0.76992,1.3629,9.2649e-06
0.75864,1.3081,0.75864,1.3081,5.2051e-06
0.78406,1.2861,0.78406,1.2861,1.0391e-05
0.71059,1.2058,0.71059,1.2058,2.5768e-06
0.76162,1.1947,0.76162,1.1947,8.4602e-06
0.70672,1.1693,0.70672,1.1693,1.5987e-06
0.62247,1.1183,0.62247,1.1183,4.3318e-07
0.71728,1.1034,0.71728,1.1034,1.6997e-06
0.76828,1.085,0.76828,1.085,4.6652e-06
0.89625,1.1213,0.89625,1.1213,4.3446e-05
0.86657,1.0409,0.86657,1.0409,1.2561e-05
0.90646,0.99694,0.90646,0.99694,9.982e-06
0.84439,0.99344,0.84439,0.99344,3.0276e-06
0.76791,1.0229,0.76791,1.0229,1.5742e-06
0.68755,1.0121,0.68755,1.0121,3.5624e-07
0.68711,0.93897,0.68711,0.93897,1.2649e-07
0.71971,0.89502,0.71971,0.89502,1.4027e-07
0.66845,0.86955,0.66845,0.86955,6.1874e-08
0.66826,0.83664,0.66826,0.83664,8.7849e-08
0.70835,0.82557,0.70835,0.82557,3.3924e-07
