0.063666,0.034928,1.843e-08
0.07084,0.035761,2.6859e-06
0.074504,0.055388,9.2731e-06
0.075743,0.073099,7.8948e-06
0.072886,0.08777,2.3137e-07
0.082428,0.093075,8.2496e-05
0.074153,0.1063,1.9109e-05
0.065836,0.12226,3.4256e-07
0.076081,0.12568,3.9605e-05
0.070336,0.13751,8.8463e-06
0.069374,0.15203,8.5592e-06
0.061384,0.1709,2.6436e-06
